name,highres_image,image_uris,mana_cost,cmc,type_line,power,toughness,colors,color_identity,image_uris_fr,img_en_small,img_en_normal,img_en_large,img_en_png,img_fr_small,img_fr_normal,img_fr_large,img_fr_png,W,U,B,R,G,WU,WB,WR,WG,UB,UR,UG,BR,RG
Charming Prince,1,"{'small': 'https://img.scryfall.com/cards/small/front/d/c/dcb94950-3f3e-4876-84f8-d5e4d9cfecee.jpg?1572489646', 'normal': 'https://img.scryfall.com/cards/normal/front/d/c/dcb94950-3f3e-4876-84f8-d5e4d9cfecee.jpg?1572489646', 'large': 'https://img.scryfall.com/cards/large/front/d/c/dcb94950-3f3e-4876-84f8-d5e4d9cfecee.jpg?1572489646', 'png': 'https://img.scryfall.com/cards/png/front/d/c/dcb94950-3f3e-4876-84f8-d5e4d9cfecee.png?1572489646', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/d/c/dcb94950-3f3e-4876-84f8-d5e4d9cfecee.jpg?1572489646', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/d/c/dcb94950-3f3e-4876-84f8-d5e4d9cfecee.jpg?1572489646'}",{1}{W},2,Creature: Human Noble,2,2,['W'],['W'],"{'small': 'https://img.scryfall.com/cards/small/front/7/a/7ae85171-540c-4264-9f41-3130032043b4.jpg?1569990340', 'normal': 'https://img.scryfall.com/cards/normal/front/7/a/7ae85171-540c-4264-9f41-3130032043b4.jpg?1569990340', 'large': 'https://img.scryfall.com/cards/large/front/7/a/7ae85171-540c-4264-9f41-3130032043b4.jpg?1569990340', 'png': 'https://img.scryfall.com/cards/png/front/7/a/7ae85171-540c-4264-9f41-3130032043b4.png?1569990340', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/7/a/7ae85171-540c-4264-9f41-3130032043b4.jpg?1569990340', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/7/a/7ae85171-540c-4264-9f41-3130032043b4.jpg?1569990340'}",https://img.scryfall.com/cards/small/front/d/c/dcb94950-3f3e-4876-84f8-d5e4d9cfecee.jpg?1572489646,https://img.scryfall.com/cards/normal/front/d/c/dcb94950-3f3e-4876-84f8-d5e4d9cfecee.jpg?1572489646,https://img.scryfall.com/cards/large/front/d/c/dcb94950-3f3e-4876-84f8-d5e4d9cfecee.jpg?1572489646,https://img.scryfall.com/cards/png/front/d/c/dcb94950-3f3e-4876-84f8-d5e4d9cfecee.png?1572489646,https://img.scryfall.com/cards/small/front/7/a/7ae85171-540c-4264-9f41-3130032043b4.jpg?1569990340,https://img.scryfall.com/cards/normal/front/7/a/7ae85171-540c-4264-9f41-3130032043b4.jpg?1569990340,https://img.scryfall.com/cards/large/front/7/a/7ae85171-540c-4264-9f41-3130032043b4.jpg?1569990340,https://img.scryfall.com/cards/png/front/7/a/7ae85171-540c-4264-9f41-3130032043b4.png?1569990340,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Knight of the White Orchid,1,"{'small': 'https://img.scryfall.com/cards/small/front/b/5/b548e817-912b-4922-8b73-f1009aeb2ab8.jpg?1591320086', 'normal': 'https://img.scryfall.com/cards/normal/front/b/5/b548e817-912b-4922-8b73-f1009aeb2ab8.jpg?1591320086', 'large': 'https://img.scryfall.com/cards/large/front/b/5/b548e817-912b-4922-8b73-f1009aeb2ab8.jpg?1591320086', 'png': 'https://img.scryfall.com/cards/png/front/b/5/b548e817-912b-4922-8b73-f1009aeb2ab8.png?1591320086', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/b/5/b548e817-912b-4922-8b73-f1009aeb2ab8.jpg?1591320086', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/b/5/b548e817-912b-4922-8b73-f1009aeb2ab8.jpg?1591320086'}",{W}{W},2,Creature: Human Knight,2,2,['W'],['W'],"{'small': 'https://img.scryfall.com/cards/small/front/e/a/eaeb9989-33ec-44f1-83fe-84feb3e8aac1.jpg?1586980361', 'normal': 'https://img.scryfall.com/cards/normal/front/e/a/eaeb9989-33ec-44f1-83fe-84feb3e8aac1.jpg?1586980361', 'large': 'https://img.scryfall.com/cards/large/front/e/a/eaeb9989-33ec-44f1-83fe-84feb3e8aac1.jpg?1586980361', 'png': 'https://img.scryfall.com/cards/png/front/e/a/eaeb9989-33ec-44f1-83fe-84feb3e8aac1.png?1586980361', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/e/a/eaeb9989-33ec-44f1-83fe-84feb3e8aac1.jpg?1586980361', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/e/a/eaeb9989-33ec-44f1-83fe-84feb3e8aac1.jpg?1586980361'}",https://img.scryfall.com/cards/small/front/b/5/b548e817-912b-4922-8b73-f1009aeb2ab8.jpg?1591320086,https://img.scryfall.com/cards/normal/front/b/5/b548e817-912b-4922-8b73-f1009aeb2ab8.jpg?1591320086,https://img.scryfall.com/cards/large/front/b/5/b548e817-912b-4922-8b73-f1009aeb2ab8.jpg?1591320086,https://img.scryfall.com/cards/png/front/b/5/b548e817-912b-4922-8b73-f1009aeb2ab8.png?1591320086,https://img.scryfall.com/cards/small/front/e/a/eaeb9989-33ec-44f1-83fe-84feb3e8aac1.jpg?1586980361,https://img.scryfall.com/cards/normal/front/e/a/eaeb9989-33ec-44f1-83fe-84feb3e8aac1.jpg?1586980361,https://img.scryfall.com/cards/large/front/e/a/eaeb9989-33ec-44f1-83fe-84feb3e8aac1.jpg?1586980361,https://img.scryfall.com/cards/png/front/e/a/eaeb9989-33ec-44f1-83fe-84feb3e8aac1.png?1586980361,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Selfless Spirit,1,"{'small': 'https://img.scryfall.com/cards/small/front/a/4/a4624976-3773-4a1e-b725-5f6efce147a5.jpg?1576383969', 'normal': 'https://img.scryfall.com/cards/normal/front/a/4/a4624976-3773-4a1e-b725-5f6efce147a5.jpg?1576383969', 'large': 'https://img.scryfall.com/cards/large/front/a/4/a4624976-3773-4a1e-b725-5f6efce147a5.jpg?1576383969', 'png': 'https://img.scryfall.com/cards/png/front/a/4/a4624976-3773-4a1e-b725-5f6efce147a5.png?1576383969', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/a/4/a4624976-3773-4a1e-b725-5f6efce147a5.jpg?1576383969', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/a/4/a4624976-3773-4a1e-b725-5f6efce147a5.jpg?1576383969'}",{1}{W},2,Creature: Spirit Cleric,2,1,['W'],['W'],"{'small': 'https://img.scryfall.com/cards/small/front/4/8/48eece06-f258-4b24-960c-fad9f5a63e96.jpg?1562732816', 'normal': 'https://img.scryfall.com/cards/normal/front/4/8/48eece06-f258-4b24-960c-fad9f5a63e96.jpg?1562732816', 'large': 'https://img.scryfall.com/cards/large/front/4/8/48eece06-f258-4b24-960c-fad9f5a63e96.jpg?1562732816', 'png': 'https://img.scryfall.com/cards/png/front/4/8/48eece06-f258-4b24-960c-fad9f5a63e96.png?1562732816', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/4/8/48eece06-f258-4b24-960c-fad9f5a63e96.jpg?1562732816', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/4/8/48eece06-f258-4b24-960c-fad9f5a63e96.jpg?1562732816'}",https://img.scryfall.com/cards/small/front/a/4/a4624976-3773-4a1e-b725-5f6efce147a5.jpg?1576383969,https://img.scryfall.com/cards/normal/front/a/4/a4624976-3773-4a1e-b725-5f6efce147a5.jpg?1576383969,https://img.scryfall.com/cards/large/front/a/4/a4624976-3773-4a1e-b725-5f6efce147a5.jpg?1576383969,https://img.scryfall.com/cards/png/front/a/4/a4624976-3773-4a1e-b725-5f6efce147a5.png?1576383969,https://img.scryfall.com/cards/small/front/4/8/48eece06-f258-4b24-960c-fad9f5a63e96.jpg?1562732816,https://img.scryfall.com/cards/normal/front/4/8/48eece06-f258-4b24-960c-fad9f5a63e96.jpg?1562732816,https://img.scryfall.com/cards/large/front/4/8/48eece06-f258-4b24-960c-fad9f5a63e96.jpg?1562732816,https://img.scryfall.com/cards/png/front/4/8/48eece06-f258-4b24-960c-fad9f5a63e96.png?1562732816,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thalia, Guardian of Thraben",1,"{'small': 'https://img.scryfall.com/cards/small/front/9/7/97ff44c9-6ff5-432d-9876-488c96833c39.jpg?1562438581', 'normal': 'https://img.scryfall.com/cards/normal/front/9/7/97ff44c9-6ff5-432d-9876-488c96833c39.jpg?1562438581', 'large': 'https://img.scryfall.com/cards/large/front/9/7/97ff44c9-6ff5-432d-9876-488c96833c39.jpg?1562438581', 'png': 'https://img.scryfall.com/cards/png/front/9/7/97ff44c9-6ff5-432d-9876-488c96833c39.png?1562438581', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/9/7/97ff44c9-6ff5-432d-9876-488c96833c39.jpg?1562438581', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/9/7/97ff44c9-6ff5-432d-9876-488c96833c39.jpg?1562438581'}",{1}{W},2,Legendary Creature: Human Soldier,2,1,['W'],['W'],"{'small': 'https://img.scryfall.com/cards/small/front/e/6/e6daf7a6-38d8-4d4d-add2-3aea88a82c70.jpg?1562949976', 'normal': 'https://img.scryfall.com/cards/normal/front/e/6/e6daf7a6-38d8-4d4d-add2-3aea88a82c70.jpg?1562949976', 'large': 'https://img.scryfall.com/cards/large/front/e/6/e6daf7a6-38d8-4d4d-add2-3aea88a82c70.jpg?1562949976', 'png': 'https://img.scryfall.com/cards/png/front/e/6/e6daf7a6-38d8-4d4d-add2-3aea88a82c70.png?1562949976', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/e/6/e6daf7a6-38d8-4d4d-add2-3aea88a82c70.jpg?1562949976', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/e/6/e6daf7a6-38d8-4d4d-add2-3aea88a82c70.jpg?1562949976'}",https://img.scryfall.com/cards/small/front/9/7/97ff44c9-6ff5-432d-9876-488c96833c39.jpg?1562438581,https://img.scryfall.com/cards/normal/front/9/7/97ff44c9-6ff5-432d-9876-488c96833c39.jpg?1562438581,https://img.scryfall.com/cards/large/front/9/7/97ff44c9-6ff5-432d-9876-488c96833c39.jpg?1562438581,https://img.scryfall.com/cards/png/front/9/7/97ff44c9-6ff5-432d-9876-488c96833c39.png?1562438581,https://img.scryfall.com/cards/small/front/e/6/e6daf7a6-38d8-4d4d-add2-3aea88a82c70.jpg?1562949976,https://img.scryfall.com/cards/normal/front/e/6/e6daf7a6-38d8-4d4d-add2-3aea88a82c70.jpg?1562949976,https://img.scryfall.com/cards/large/front/e/6/e6daf7a6-38d8-4d4d-add2-3aea88a82c70.jpg?1562949976,https://img.scryfall.com/cards/png/front/e/6/e6daf7a6-38d8-4d4d-add2-3aea88a82c70.png?1562949976,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tithe Taker,1,"{'small': 'https://img.scryfall.com/cards/small/front/b/d/bd26b7b1-992d-4b8c-bc33-51aab5abdf98.jpg?1584830069', 'normal': 'https://img.scryfall.com/cards/normal/front/b/d/bd26b7b1-992d-4b8c-bc33-51aab5abdf98.jpg?1584830069', 'large': 'https://img.scryfall.com/cards/large/front/b/d/bd26b7b1-992d-4b8c-bc33-51aab5abdf98.jpg?1584830069', 'png': 'https://img.scryfall.com/cards/png/front/b/d/bd26b7b1-992d-4b8c-bc33-51aab5abdf98.png?1584830069', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/b/d/bd26b7b1-992d-4b8c-bc33-51aab5abdf98.jpg?1584830069', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/b/d/bd26b7b1-992d-4b8c-bc33-51aab5abdf98.jpg?1584830069'}",{1}{W},2,Creature: Human Soldier,2,1,['W'],['W'],"{'small': 'https://img.scryfall.com/cards/small/front/9/b/9bd05ab2-af7c-4f96-9db2-59f76450a09c.jpg?1548759863', 'normal': 'https://img.scryfall.com/cards/normal/front/9/b/9bd05ab2-af7c-4f96-9db2-59f76450a09c.jpg?1548759863', 'large': 'https://img.scryfall.com/cards/large/front/9/b/9bd05ab2-af7c-4f96-9db2-59f76450a09c.jpg?1548759863', 'png': 'https://img.scryfall.com/cards/png/front/9/b/9bd05ab2-af7c-4f96-9db2-59f76450a09c.png?1548759863', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/9/b/9bd05ab2-af7c-4f96-9db2-59f76450a09c.jpg?1548759863', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/9/b/9bd05ab2-af7c-4f96-9db2-59f76450a09c.jpg?1548759863'}",https://img.scryfall.com/cards/small/front/b/d/bd26b7b1-992d-4b8c-bc33-51aab5abdf98.jpg?1584830069,https://img.scryfall.com/cards/normal/front/b/d/bd26b7b1-992d-4b8c-bc33-51aab5abdf98.jpg?1584830069,https://img.scryfall.com/cards/large/front/b/d/bd26b7b1-992d-4b8c-bc33-51aab5abdf98.jpg?1584830069,https://img.scryfall.com/cards/png/front/b/d/bd26b7b1-992d-4b8c-bc33-51aab5abdf98.png?1584830069,https://img.scryfall.com/cards/small/front/9/b/9bd05ab2-af7c-4f96-9db2-59f76450a09c.jpg?1548759863,https://img.scryfall.com/cards/normal/front/9/b/9bd05ab2-af7c-4f96-9db2-59f76450a09c.jpg?1548759863,https://img.scryfall.com/cards/large/front/9/b/9bd05ab2-af7c-4f96-9db2-59f76450a09c.jpg?1548759863,https://img.scryfall.com/cards/png/front/9/b/9bd05ab2-af7c-4f96-9db2-59f76450a09c.png?1548759863,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wall of Omens,1,"{'small': 'https://img.scryfall.com/cards/small/front/9/b/9b1d4bcd-de97-423a-9d98-af5add4a50c1.jpg?1573506728', 'normal': 'https://img.scryfall.com/cards/normal/front/9/b/9b1d4bcd-de97-423a-9d98-af5add4a50c1.jpg?1573506728', 'large': 'https://img.scryfall.com/cards/large/front/9/b/9b1d4bcd-de97-423a-9d98-af5add4a50c1.jpg?1573506728', 'png': 'https://img.scryfall.com/cards/png/front/9/b/9b1d4bcd-de97-423a-9d98-af5add4a50c1.png?1573506728', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/9/b/9b1d4bcd-de97-423a-9d98-af5add4a50c1.jpg?1573506728', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/9/b/9b1d4bcd-de97-423a-9d98-af5add4a50c1.jpg?1573506728'}",{1}{W},2,Creature: Wall,0,4,['W'],['W'],"{'small': 'https://img.scryfall.com/cards/small/front/e/1/e1c8b029-3829-46fe-9eac-fcc4862dafa0.jpg?1562937215', 'normal': 'https://img.scryfall.com/cards/normal/front/e/1/e1c8b029-3829-46fe-9eac-fcc4862dafa0.jpg?1562937215', 'large': 'https://img.scryfall.com/cards/large/front/e/1/e1c8b029-3829-46fe-9eac-fcc4862dafa0.jpg?1562937215', 'png': 'https://img.scryfall.com/cards/png/front/e/1/e1c8b029-3829-46fe-9eac-fcc4862dafa0.png?1562937215', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/e/1/e1c8b029-3829-46fe-9eac-fcc4862dafa0.jpg?1562937215', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/e/1/e1c8b029-3829-46fe-9eac-fcc4862dafa0.jpg?1562937215'}",https://img.scryfall.com/cards/small/front/9/b/9b1d4bcd-de97-423a-9d98-af5add4a50c1.jpg?1573506728,https://img.scryfall.com/cards/normal/front/9/b/9b1d4bcd-de97-423a-9d98-af5add4a50c1.jpg?1573506728,https://img.scryfall.com/cards/large/front/9/b/9b1d4bcd-de97-423a-9d98-af5add4a50c1.jpg?1573506728,https://img.scryfall.com/cards/png/front/9/b/9b1d4bcd-de97-423a-9d98-af5add4a50c1.png?1573506728,https://img.scryfall.com/cards/small/front/e/1/e1c8b029-3829-46fe-9eac-fcc4862dafa0.jpg?1562937215,https://img.scryfall.com/cards/normal/front/e/1/e1c8b029-3829-46fe-9eac-fcc4862dafa0.jpg?1562937215,https://img.scryfall.com/cards/large/front/e/1/e1c8b029-3829-46fe-9eac-fcc4862dafa0.jpg?1562937215,https://img.scryfall.com/cards/png/front/e/1/e1c8b029-3829-46fe-9eac-fcc4862dafa0.png?1562937215,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Blade Splicer,1,"{'small': 'https://img.scryfall.com/cards/small/front/9/d/9d53b9ef-fedc-4471-ac90-018d7033a9fc.jpg?1561766543', 'normal': 'https://img.scryfall.com/cards/normal/front/9/d/9d53b9ef-fedc-4471-ac90-018d7033a9fc.jpg?1561766543', 'large': 'https://img.scryfall.com/cards/large/front/9/d/9d53b9ef-fedc-4471-ac90-018d7033a9fc.jpg?1561766543', 'png': 'https://img.scryfall.com/cards/png/front/9/d/9d53b9ef-fedc-4471-ac90-018d7033a9fc.png?1561766543', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/9/d/9d53b9ef-fedc-4471-ac90-018d7033a9fc.jpg?1561766543', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/9/d/9d53b9ef-fedc-4471-ac90-018d7033a9fc.jpg?1561766543'}",{2}{W},3,Creature: Human Artificer,1,1,['W'],['W'],"{'small': 'https://img.scryfall.com/cards/small/front/9/c/9cca448b-1d96-4704-8f00-4c749cac9f1b.jpg?1562880156', 'normal': 'https://img.scryfall.com/cards/normal/front/9/c/9cca448b-1d96-4704-8f00-4c749cac9f1b.jpg?1562880156', 'large': 'https://img.scryfall.com/cards/large/front/9/c/9cca448b-1d96-4704-8f00-4c749cac9f1b.jpg?1562880156', 'png': 'https://img.scryfall.com/cards/png/front/9/c/9cca448b-1d96-4704-8f00-4c749cac9f1b.png?1562880156', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/9/c/9cca448b-1d96-4704-8f00-4c749cac9f1b.jpg?1562880156', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/9/c/9cca448b-1d96-4704-8f00-4c749cac9f1b.jpg?1562880156'}",https://img.scryfall.com/cards/small/front/9/d/9d53b9ef-fedc-4471-ac90-018d7033a9fc.jpg?1561766543,https://img.scryfall.com/cards/normal/front/9/d/9d53b9ef-fedc-4471-ac90-018d7033a9fc.jpg?1561766543,https://img.scryfall.com/cards/large/front/9/d/9d53b9ef-fedc-4471-ac90-018d7033a9fc.jpg?1561766543,https://img.scryfall.com/cards/png/front/9/d/9d53b9ef-fedc-4471-ac90-018d7033a9fc.png?1561766543,https://img.scryfall.com/cards/small/front/9/c/9cca448b-1d96-4704-8f00-4c749cac9f1b.jpg?1562880156,https://img.scryfall.com/cards/normal/front/9/c/9cca448b-1d96-4704-8f00-4c749cac9f1b.jpg?1562880156,https://img.scryfall.com/cards/large/front/9/c/9cca448b-1d96-4704-8f00-4c749cac9f1b.jpg?1562880156,https://img.scryfall.com/cards/png/front/9/c/9cca448b-1d96-4704-8f00-4c749cac9f1b.png?1562880156,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brimaz, King of Oreskos",1,"{'small': 'https://img.scryfall.com/cards/small/front/f/5/f54eb705-6326-4bac-bf0e-68d42db7a270.jpg?1578451537', 'normal': 'https://img.scryfall.com/cards/normal/front/f/5/f54eb705-6326-4bac-bf0e-68d42db7a270.jpg?1578451537', 'large': 'https://img.scryfall.com/cards/large/front/f/5/f54eb705-6326-4bac-bf0e-68d42db7a270.jpg?1578451537', 'png': 'https://img.scryfall.com/cards/png/front/f/5/f54eb705-6326-4bac-bf0e-68d42db7a270.png?1578451537', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/f/5/f54eb705-6326-4bac-bf0e-68d42db7a270.jpg?1578451537', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/f/5/f54eb705-6326-4bac-bf0e-68d42db7a270.jpg?1578451537'}",{1}{W}{W},3,Legendary Creature: Cat Soldier,3,4,['W'],['W'],"{'small': 'https://img.scryfall.com/cards/small/front/1/d/1d4b3e1e-c9b2-45b0-b996-1dac9bdbecb3.jpg?1562500873', 'normal': 'https://img.scryfall.com/cards/normal/front/1/d/1d4b3e1e-c9b2-45b0-b996-1dac9bdbecb3.jpg?1562500873', 'large': 'https://img.scryfall.com/cards/large/front/1/d/1d4b3e1e-c9b2-45b0-b996-1dac9bdbecb3.jpg?1562500873', 'png': 'https://img.scryfall.com/cards/png/front/1/d/1d4b3e1e-c9b2-45b0-b996-1dac9bdbecb3.png?1562500873', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/1/d/1d4b3e1e-c9b2-45b0-b996-1dac9bdbecb3.jpg?1562500873', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/1/d/1d4b3e1e-c9b2-45b0-b996-1dac9bdbecb3.jpg?1562500873'}",https://img.scryfall.com/cards/small/front/f/5/f54eb705-6326-4bac-bf0e-68d42db7a270.jpg?1578451537,https://img.scryfall.com/cards/normal/front/f/5/f54eb705-6326-4bac-bf0e-68d42db7a270.jpg?1578451537,https://img.scryfall.com/cards/large/front/f/5/f54eb705-6326-4bac-bf0e-68d42db7a270.jpg?1578451537,https://img.scryfall.com/cards/png/front/f/5/f54eb705-6326-4bac-bf0e-68d42db7a270.png?1578451537,https://img.scryfall.com/cards/small/front/1/d/1d4b3e1e-c9b2-45b0-b996-1dac9bdbecb3.jpg?1562500873,https://img.scryfall.com/cards/normal/front/1/d/1d4b3e1e-c9b2-45b0-b996-1dac9bdbecb3.jpg?1562500873,https://img.scryfall.com/cards/large/front/1/d/1d4b3e1e-c9b2-45b0-b996-1dac9bdbecb3.jpg?1562500873,https://img.scryfall.com/cards/png/front/1/d/1d4b3e1e-c9b2-45b0-b996-1dac9bdbecb3.png?1562500873,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flickerwisp,1,"{'small': 'https://img.scryfall.com/cards/small/front/6/f/6f84f0ae-ee67-490b-9424-60ee2acb4a12.jpg?1562915668', 'normal': 'https://img.scryfall.com/cards/normal/front/6/f/6f84f0ae-ee67-490b-9424-60ee2acb4a12.jpg?1562915668', 'large': 'https://img.scryfall.com/cards/large/front/6/f/6f84f0ae-ee67-490b-9424-60ee2acb4a12.jpg?1562915668', 'png': 'https://img.scryfall.com/cards/png/front/6/f/6f84f0ae-ee67-490b-9424-60ee2acb4a12.png?1562915668', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/6/f/6f84f0ae-ee67-490b-9424-60ee2acb4a12.jpg?1562915668', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/6/f/6f84f0ae-ee67-490b-9424-60ee2acb4a12.jpg?1562915668'}",{1}{W}{W},3,Creature: Elemental,3,1,['W'],['W'],"{'small': 'https://img.scryfall.com/cards/small/front/c/2/c25ce886-8945-4c74-adee-9e9f79bbd6ee.jpg?1561957387', 'normal': 'https://img.scryfall.com/cards/normal/front/c/2/c25ce886-8945-4c74-adee-9e9f79bbd6ee.jpg?1561957387', 'large': 'https://img.scryfall.com/cards/large/front/c/2/c25ce886-8945-4c74-adee-9e9f79bbd6ee.jpg?1561957387', 'png': 'https://img.scryfall.com/cards/png/front/c/2/c25ce886-8945-4c74-adee-9e9f79bbd6ee.png?1561957387', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/c/2/c25ce886-8945-4c74-adee-9e9f79bbd6ee.jpg?1561957387', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/c/2/c25ce886-8945-4c74-adee-9e9f79bbd6ee.jpg?1561957387'}",https://img.scryfall.com/cards/small/front/6/f/6f84f0ae-ee67-490b-9424-60ee2acb4a12.jpg?1562915668,https://img.scryfall.com/cards/normal/front/6/f/6f84f0ae-ee67-490b-9424-60ee2acb4a12.jpg?1562915668,https://img.scryfall.com/cards/large/front/6/f/6f84f0ae-ee67-490b-9424-60ee2acb4a12.jpg?1562915668,https://img.scryfall.com/cards/png/front/6/f/6f84f0ae-ee67-490b-9424-60ee2acb4a12.png?1562915668,https://img.scryfall.com/cards/small/front/c/2/c25ce886-8945-4c74-adee-9e9f79bbd6ee.jpg?1561957387,https://img.scryfall.com/cards/normal/front/c/2/c25ce886-8945-4c74-adee-9e9f79bbd6ee.jpg?1561957387,https://img.scryfall.com/cards/large/front/c/2/c25ce886-8945-4c74-adee-9e9f79bbd6ee.jpg?1561957387,https://img.scryfall.com/cards/png/front/c/2/c25ce886-8945-4c74-adee-9e9f79bbd6ee.png?1561957387,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Heliod's Pilgrim,1,"{'small': 'https://img.scryfall.com/cards/small/front/c/a/cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb.jpg?1581479102', 'normal': 'https://img.scryfall.com/cards/normal/front/c/a/cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb.jpg?1581479102', 'large': 'https://img.scryfall.com/cards/large/front/c/a/cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb.jpg?1581479102', 'png': 'https://img.scryfall.com/cards/png/front/c/a/cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb.png?1581479102', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/c/a/cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb.jpg?1581479102', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/c/a/cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb.jpg?1581479102'}",{2}{W},3,Creature: Human Cleric,1,2,['W'],['W'],"{'small': 'https://img.scryfall.com/cards/small/front/7/6/765cc2ca-9c65-4652-9b4a-249330e2a9fb.jpg?1579759735', 'normal': 'https://img.scryfall.com/cards/normal/front/7/6/765cc2ca-9c65-4652-9b4a-249330e2a9fb.jpg?1579759735', 'large': 'https://img.scryfall.com/cards/large/front/7/6/765cc2ca-9c65-4652-9b4a-249330e2a9fb.jpg?1579759735', 'png': 'https://img.scryfall.com/cards/png/front/7/6/765cc2ca-9c65-4652-9b4a-249330e2a9fb.png?1579759735', 'art_crop': 'https://img.scryfall.com/cards/art_crop/front/7/6/765cc2ca-9c65-4652-9b4a-249330e2a9fb.jpg?1579759735', 'border_crop': 'https://img.scryfall.com/cards/border_crop/front/7/6/765cc2ca-9c65-4652-9b4a-249330e2a9fb.jpg?1579759735'}",https://img.scryfall.com/cards/small/front/c/a/cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb.jpg?1581479102,https://img.scryfall.com/cards/normal/front/c/a/cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb.jpg?1581479102,https://img.scryfall.com/cards/large/front/c/a/cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb.jpg?1581479102,https://img.scryfall.com/cards/png/front/c/a/cafce2f5-f4f4-465b-96dc-bcdd29d4e4bb.png?1581479102,https://img.scryfall.com/cards/small/front/7/6/765cc2ca-9c65-4652-9b4a-249330e2a9fb.jpg?1579759735,https://img.scryfall.com/cards/normal/front/7/6/765cc2ca-9c65-4652-9b4a-249330e2a9fb.jpg?1579759735,https://img.scryfall.com/cards/large/front/7/6/765cc2ca-9c65-4652-9b4a-249330e2a9fb.jpg?1579759735,https://img.scryfall.com/cards/png/front/7/6/765cc2ca-9c65-4652-9b4a-249330e2a9fb.png?1579759735,1,0,0,0,0,0,0,0,0,0,0,0,0,0
